City,State,ZIP,ZillowID,latitude,lontitude,sqft,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving,Age
San Francisco,CA,94121,15092781,37.780397,-122.506578,1650,4750,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090438,37.785267,-122.485864,1300,1149000,1206130,4700,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094799603,37.777745,-122.488356,2000,12500,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2103929964,37.78426,-122.48503,,3200,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094813931,37.772457,-122.508151,,3600,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099549,37.774163,-122.484847,545,,1533051,5195,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099647,37.77338,-122.487797,1451,4500,1318438,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094840815,37.779222,-122.487563,,2250,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096000,37.777062,-122.498163,1783,999000,1167295,3850,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095779,37.776908,-122.492358,1600,4500,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094891667,37.781582,-122.49452,,4250,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094903651,37.7843,-122.48058,,4400000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093695,37.779247,-122.488223,900,3199,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094903948,37.774493,-122.49541,,3188,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094912316,37.782422,-122.485238,2656,2800,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,64972333,37.77999,-122.49369,546,,981285,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094919528,37.782257,-122.479529,,4500,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094921712,37.784208,-122.491486,,3900,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094923897,37.7784,-122.50363,,1290000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094924564,37.781721,-122.479146,1300,4600,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094931068,37.78489,-122.47681,4556,2400000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094934597,37.780892,-122.482312,540,2100,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095346420,37.783638,-122.47821,986,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094950191,37.78156,-122.49178,4333,1495000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094950566,37.782786,-122.492126,550,2250,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2099795223,37.775695,-122.492306,1100,4195,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097402,37.774372,-122.488903,,5595,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094967885,37.779489,-122.482872,840,2800,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092802,37.780518,-122.50747,1120,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092241,37.78065,-122.491971,819,,1694131,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093927,37.779588,-122.482215,280,,1598969,5595,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2094982166,37.780287,-122.488543,,2400,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2103937148,37.776313,-122.489361,,2950,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095004294,37.781486,-122.490998,600,2800,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095761546,37.77929,-122.4898,125,1299000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095020356,37.782849,-122.484189,,3750,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096510,37.773542,-122.510325,1600,895000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,59700270,37.785434,-122.48656,1850,5500,1587266,5500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095077381,37.784219,-122.477519,,3700,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088936,37.786827,-122.487047,2343,2250000,2375652,5200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100320,37.772695,-122.5028,1495,4950,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099359,37.77298,-122.48072,1525,4250,1243106,4250,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088635,37.78783,-122.485942,,5950,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099312,37.773565,-122.479217,3600,,1125909,3700,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093521,37.778132,-122.494598,1019,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095132162,37.782492,-122.479986,521,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095295,37.776995,-122.478387,760,,1376961,4250,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088840,37.785963,-122.488669,6844,7695000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096532,37.774199,-122.510701,976,,549182,2995,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090335,37.785608,-122.482737,1366,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095152117,37.780184,-122.506019,,2995,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096511,37.773718,-122.510695,603,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097055,37.774438,-122.497973,818,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092473,37.78027,-122.497463,534,,3320863,9963,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,111931569,37.7738,-122.477085,13600,,1212055,3995,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092586,37.780611,-122.501227,1684,4800,1379468,4350,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093761,37.779428,-122.487579,1372,1195000,1297155,5500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2101126868,37.775749,-122.499685,1000,3400,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095334344,37.783442,-122.482501,,2850,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100610,37.771695,-122.510316,1200,3880,803129,3880,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095362018,37.777541,-122.492972,,1995,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099959,37.77373,-122.494746,2550,7000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,111932689,37.776124,-122.489279,1080,,448037,2800,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095380431,37.775131,-122.506126,4503,2488000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097709,37.775173,-122.481902,843,,1713185,5350,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090207,37.785537,-122.480083,616,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15089037,37.786972,-122.482324,1019,,5457062,16388,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095493001,37.771697,-122.510308,1300,5900,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092917,37.778727,-122.508555,846,,1379775,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095497527,37.775638,-122.503593,2651,1380000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097438,37.775216,-122.48793,1070,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095532724,37.781683,-122.479299,1400,4850,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095283,37.777817,-122.478447,131,,1744062,5000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090139,37.785521,-122.477276,1006,,2448700,6950,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095542810,37.777544,-122.495023,,4000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090336,37.785612,-122.482651,1005,,1429910,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093082,37.777842,-122.505329,987,,1121178,4100,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088654,37.787958,-122.487131,3866,,7650893,21956,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092368,37.780298,-122.495172,481,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092377,37.781325,-122.495368,275,,1392628,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100661,37.772199,-122.510375,731,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095618499,37.780026,-122.484735,1000,4500,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095625169,37.785433,-122.484301,1200,3950,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092047,37.78061,-122.485523,547,,1867673,5750,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093070,37.778665,-122.505389,1250,3800,1166602,4200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2095749008,37.783833,-122.48609,1600,3650,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093765,37.778831,-122.487535,832,,1166234,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,111931695,37.776138,-122.493415,326,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088958,37.786316,-122.485519,1112,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099608,37.773837,-122.486759,667,,1312933,4250,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093447,37.777875,-122.497224,613,,1431087,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090544,37.784233,-122.489659,906,,2392577,7108,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15091875,37.781976,-122.476605,875,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093469,37.778701,-122.495714,724,,1714630,5395,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096823,37.775035,-122.502964,758,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100517,37.771946,-122.507042,708,,960209,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,118486395,37.785236,-122.482627,896,880000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096300,37.775978,-122.505194,788,,1724816,4995,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,119685664,37.777843,-122.485397,866,,957625,3650,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092580,37.781026,-122.501193,707,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099604,37.774109,-122.486828,738,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096798,37.773796,-122.504481,886,,982051,3795,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100599,37.771695,-122.510316,627,,741080,3195,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097355,37.774393,-122.489936,779,,1561281,5595,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095624,37.777834,-122.486467,924,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088800,37.784537,-122.491411,122,,4877974,14580,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090410,37.785566,-122.484397,737,,2311423,5950,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096187,37.77571,-122.50207,865,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088693,37.788324,-122.489808,5200,14000000,13104130,39092,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088689,37.78846,-122.489788,4180,14000000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15091035,37.782712,-122.478801,564,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092151,37.780365,-122.488814,725,,2002541,5959,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2125583958,37.780378,-122.505507,1450,3800,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088848,37.785294,-122.488965,1087,,3642144,13000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2096154714,37.781868,-122.488097,,2400,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100720,37.772705,-122.510427,563,,818720,3695,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092220,37.781286,-122.491599,880,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,52614331,37.781957,-122.477016,735,,1243716,4250,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,96019526,37.778621,-122.485343,996,,760293,3700,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095248,37.77684,-122.47724,727,,1622884,5595,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,63196993,37.780735,-122.48124,778,,1121508,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096501,37.773992,-122.510723,838,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088682,37.789057,-122.487615,,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095583,37.777913,-122.4854,500,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100367,37.772529,-122.503864,361,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093954,37.779704,-122.479661,538,,1684266,5100,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092455,37.781184,-122.497425,680,,2663608,7946,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096502,37.773967,-122.510356,521,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092576,37.781056,-122.500535,759,,1391061,4600,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090592,37.78418,-122.492225,2680,3380000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15091854,37.780978,-122.475874,812,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099684,37.774112,-122.48831,660,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093353,37.777862,-122.498809,519,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,53734305,37.78226,-122.488869,759,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093417,37.778788,-122.498284,295,,2405773,7152,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099718,37.773107,-122.489272,823,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088891,37.787251,-122.487864,1083,,3737353,11173,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092388,37.780679,-122.49586,558,,1563116,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093280,37.777563,-122.500949,935,,996918,3950,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2096640345,37.782153,-122.481679,,3200,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2134159740,37.774352,-122.489406,614,,2132194,4900,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096183,37.776586,-122.502421,705,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093049,37.778223,-122.506847,914,,2446897,7293,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097338,37.775621,-122.491656,501,,1504571,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088629,37.787928,-122.48555,1000,,4436481,13227,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100506,37.77247,-122.50685,2050,1490000,1522542,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090814,37.782581,-122.487807,1094,,1167585,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093929,37.779724,-122.480739,679,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100736,37.772199,-122.510375,627,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2096742828,37.777213,-122.493144,2651,1380000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,63196963,37.784105,-122.485519,739,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2096721009,37.785803,-122.480586,379,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096883,37.774193,-122.501829,1071,,1295001,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095669,37.77768,-122.48753,650,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,70599664,37.778215,-122.504694,721,,1413125,3900,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2096847412,37.782153,-122.481679,,2400,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096490,37.773443,-122.510665,810,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099743,37.773351,-122.489948,493,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2096959263,37.782153,-122.481679,,3500,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15091861,37.781458,-122.475908,652,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097576,37.775114,-122.484705,925,,1122397,4200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100213,37.772862,-122.500663,635,,1387085,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097072,37.775399,-122.49651,1021,,1154422,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090785,37.783288,-122.488933,710,,2475912,5750,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093387,37.77843,-122.497843,1208,,1204510,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090502,37.784844,-122.48862,948,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090687,37.781951,-122.49098,872,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15089013,37.786003,-122.484939,3633,500,3858123,14000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100591,37.771695,-122.510316,588,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093919,37.778526,-122.482121,706,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099254,37.774261,-122.477535,734,,1087785,4200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099724,37.773518,-122.489302,1061,,1284554,4200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2097286640,37.770253,-122.510052,1350,5300,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096735,37.774376,-122.505073,911,,1007070,4200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090571,37.783752,-122.491119,1018,,2290164,6650,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090712,37.782842,-122.489561,890,,1813798,5700,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093792,37.778848,-122.486467,974,,1144609,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,69819968,37.781215,-122.479766,901,,1103417,4300,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092903,37.779452,-122.505905,500,,2798227,8356,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093846,37.778553,-122.483814,897,,1297392,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097729,37.776265,-122.480423,716,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090840,37.782903,-122.486339,575,,2253695,4800,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097089,37.77435,-122.496893,787,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2142514728,37.779445,-122.478473,2628,1699000,1762743,5500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092912,37.779374,-122.504855,1136,,1037691,3900,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,117673638,37.784664,-122.480438,864,,1388788,4795,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,119685790,37.773475,-122.478134,1051,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088830,37.785297,-122.489827,832,,3968958,11892,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093172,37.778146,-122.503196,473,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2098966330,37.779312,-122.4822,703,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2098494858,37.773799,-122.477902,531,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099269,37.773748,-122.478157,531,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,63174839,37.781858,-122.479157,1026,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093254,37.778774,-122.501093,606,,1673495,5800,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,96045939,37.774267,-122.493451,571,,832328,3475,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093178,37.777734,-122.503165,613,,2160692,4950,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,116226915,37.780495,-122.492216,732,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090142,37.785875,-122.477375,900,,1260766,4650,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2098704346,37.776162,-122.481288,820,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092090,37.781715,-122.486145,752,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,122246381,37.779774,-122.499298,718,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099995,37.772676,-122.495691,758,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,111921758,37.774299,-122.479967,965,,817513,3475,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096725,37.775068,-122.506705,640,,1410717,4300,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093187,37.777508,-122.503598,1200,4000,1060291,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093197,37.778265,-122.50363,908,,995381,3500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093403,37.777698,-122.498313,720,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2097188045,37.781946,-122.491944,851,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2097187734,37.781946,-122.491944,851,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092291,37.78002,-122.49301,871,,635225,3100,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096584,37.773893,-122.509328,469,,1907291,5532,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100649,37.772199,-122.510375,640,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090857,37.783018,-122.486766,699,,1193625,4250,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099510,37.773554,-122.483933,715,,1923978,5749,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100313,37.773175,-122.502835,913,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095410,37.778038,-122.481137,775,,1341857,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097752,37.774849,-122.480675,663,,1807957,6000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093844,37.778893,-122.483904,437,,1613456,5200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090203,37.784545,-122.479379,1117,,1418013,4950,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090204,37.785577,-122.479679,903,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093088,37.777367,-122.505242,768,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095680,37.777035,-122.488063,968,,1393336,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096015,37.776833,-122.4988,231,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,96037453,37.776684,-122.484268,704,,1089217,4250,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,59700278,37.779281,-122.486083,947,,1259960,4595,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095545,37.777602,-122.484884,1028,,1142706,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092207,37.780127,-122.490597,578,,938037,4100,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090379,37.784265,-122.4838,750,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096556,37.773761,-122.510341,809,,570932,3000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,82785686,37.784578,-122.486465,814,,1386137,5000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092994,37.777362,-122.507686,817,,1347456,4000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,117672631,37.784662,-122.480707,755,,1392509,5000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092313,37.780435,-122.493694,,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096558,37.77477,-122.510639,592,,1175287,4100,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,111929604,37.778456,-122.485959,886,,1576844,5200,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099892,37.772409,-122.493255,883,,1219715,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092745,37.780862,-122.505467,700,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092524,37.780095,-122.499452,578,,1528772,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097352,37.774595,-122.490037,257,,1296792,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097015,37.774257,-122.499026,686,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096561,37.774268,-122.510707,804,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,64972336,37.77999,-122.49369,672,,1088277,4100,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092295,37.78002,-122.49301,785,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2099422786,37.779833,-122.493302,785,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097847,37.775325,-122.478233,703,,1958426,5500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095905,37.776899,-122.495586,779,,1790189,4950,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15094104,37.778849,-122.475771,887,,1987853,6700,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15088841,37.785856,-122.488634,958,,3363211,10040,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,2098575046,37.775129,-122.48558,474,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095626,37.777841,-122.486297,1750,1400000,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090330,37.785166,-122.482623,838,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15092091,37.781715,-122.486145,711,,875890,3995,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097817,37.776159,-122.479887,939,,1607251,5595,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15096507,37.773923,-122.510716,706,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15097529,37.775436,-122.485801,1380,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090758,37.782758,-122.488475,142,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093967,37.778628,-122.479884,431,,1374868,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,79843824,37.778871,-122.482825,670,,1289729,4650,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15089167,37.786298,-122.477482,,,6690921,19949,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090770,37.782092,-122.488723,516,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15090201,37.785065,-122.47898,869,,1636579,6000,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15095428,37.777191,-122.48163,1026,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15100041,37.77226,-122.496539,484,,1304460,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15094119,37.779878,-122.475795,,,,,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15093256,37.778614,-122.501081,874,,1452729,4500,69813,10.5,53,162.6,42.6
San Francisco,CA,94121,15099307,37.773973,-122.479248,537,,,,69813,10.5,53,162.6,42.6
