ZillowID,latitude,longitude,sqft,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving,Age,lat_long,geometry,area,length,po_name,state,zip
15189125,37.720255,-122.455537,729.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.720255000000002, -122.45553700000001)",POINT (-122.455537 37.720255),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191891,37.716789,-122.448034,1150.0,949000.0,929343.0,3700.0,72545.0,10.5,28.4,153.6,40.9,"(37.716788999999999, -122.44803400000001)",POINT (-122.448034 37.716789),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139094,37.730949,-122.453648,964.0,,1182084.0,4300.0,72545.0,10.5,28.4,153.6,40.9,"(37.730949000000003, -122.453648)",POINT (-122.453648 37.730949),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2104158295,37.71006,-122.44945,,2900.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.710059999999999, -122.44945)",POINT (-122.44945 37.71006),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169660,37.723393,-122.429625,2012.0,1200000.0,996509.0,3750.0,72545.0,10.5,28.4,153.6,40.9,"(37.723393000000002, -122.429625)",POINT (-122.429625 37.723393),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15178803,37.712178,-122.443693,652.0,,817809.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.712178000000002, -122.443693)",POINT (-122.443693 37.712178),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191039,37.718976,-122.446852,809.0,,873836.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.718975999999998, -122.44685200000001)",POINT (-122.446852 37.718976),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15184824,37.7337,-122.428125,522.0,,1347444.0,3850.0,72545.0,10.5,28.4,153.6,40.9,"(37.733699999999999, -122.42812499999999)",POINT (-122.428125 37.7337),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15170952,37.72392,-122.433735,702.0,,765221.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.72392, -122.43373500000001)",POINT (-122.433735 37.72392),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15196100,37.708799,-122.460317,557.0,,793515.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.708798999999999, -122.46031699999999)",POINT (-122.460317 37.708799),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139492,37.730343,-122.451414,500.0,1595.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.730342999999998, -122.45141399999999)",POINT (-122.451414 37.730343),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15194160,37.710679,-122.449887,2600.0,1698888.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.710678999999999, -122.44988700000002)",POINT (-122.449887 37.710679),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2097546491,37.714727,-122.445814,600.0,1995.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.714727000000003, -122.44581399999998)",POINT (-122.445814 37.714727),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169547,37.724503,-122.432456,2250.0,5200.0,1029186.0,4000.0,72545.0,10.5,28.4,153.6,40.9,"(37.724503000000006, -122.432456)",POINT (-122.432456 37.72450300000001),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191952,37.716474,-122.4505,714.0,,877911.0,3800.0,72545.0,10.5,28.4,153.6,40.9,"(37.716473999999998, -122.45050000000001)",POINT (-122.4505 37.716474),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15178104,37.71277,-122.436412,477.0,,1180332.0,3895.0,72545.0,10.5,28.4,153.6,40.9,"(37.712769999999999, -122.436412)",POINT (-122.436412 37.71277),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15166129,37.729603,-122.426344,979.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.729603000000004, -122.426344)",POINT (-122.426344 37.729603),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15179514,37.70932,-122.443403,703.0,,1096446.0,3600.0,72545.0,10.5,28.4,153.6,40.9,"(37.709319999999998, -122.443403)",POINT (-122.443403 37.70932),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2095290111,37.712576,-122.438616,,3950.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.712575999999999, -122.438616)",POINT (-122.438616 37.712576),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2095306523,37.734632,-122.426864,,2500.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.734631999999998, -122.42686399999999)",POINT (-122.426864 37.734632),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15168079,37.726178,-122.425756,1162.0,739000.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.726178000000004, -122.42575600000001)",POINT (-122.425756 37.726178),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139758,37.729637,-122.447407,1106.0,,846848.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.729636999999997, -122.44740700000001)",POINT (-122.447407 37.729637),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15184768,37.734342,-122.4265,1155.0,,1131682.0,4300.0,72545.0,10.5,28.4,153.6,40.9,"(37.734341999999998, -122.4265)",POINT (-122.4265 37.734342),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15141458,37.725425,-122.442295,530.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.725425000000001, -122.442295)",POINT (-122.442295 37.725425),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15188842,37.720724,-122.448742,1415.0,1000000.0,959304.0,3975.0,72545.0,10.5,28.4,153.6,40.9,"(37.720723999999997, -122.448742)",POINT (-122.448742 37.720724),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140974,37.725748,-122.457421,722.0,,1419454.0,4300.0,72545.0,10.5,28.4,153.6,40.9,"(37.725747999999996, -122.457421)",POINT (-122.457421 37.725748),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15170703,37.721699,-122.429079,525.0,,844227.0,3495.0,72545.0,10.5,28.4,153.6,40.9,"(37.721699000000001, -122.429079)",POINT (-122.429079 37.721699),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2095362103,37.725168,-122.434444,1800.0,4500.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.725167999999996, -122.434444)",POINT (-122.434444 37.725168),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15167815,37.728088,-122.427164,526.0,,1056131.0,4200.0,72545.0,10.5,28.4,153.6,40.9,"(37.728088, -122.42716399999999)",POINT (-122.427164 37.728088),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15179074,37.711767,-122.443415,646.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.711767000000002, -122.44341499999999)",POINT (-122.443415 37.711767),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2094787111,37.720823,-122.437385,428.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.720822999999996, -122.43738500000001)",POINT (-122.437385 37.720823),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15188729,37.718956,-122.443315,726.0,,938631.0,3800.0,72545.0,10.5,28.4,153.6,40.9,"(37.718955999999999, -122.44331499999998)",POINT (-122.443315 37.718956),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139399,37.730143,-122.445652,,,725121.0,3000.0,72545.0,10.5,28.4,153.6,40.9,"(37.730142999999998, -122.445652)",POINT (-122.445652 37.730143),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192808,37.712381,-122.446734,672.0,,1030139.0,3975.0,72545.0,10.5,28.4,153.6,40.9,"(37.712381000000001, -122.44673400000001)",POINT (-122.446734 37.712381),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2095535834,37.711084,-122.430493,932.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.711084, -122.430493)",POINT (-122.430493 37.711084),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15177473,37.711207,-122.430663,932.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.711207000000002, -122.430663)",POINT (-122.430663 37.711207),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192535,37.71671,-122.452464,948.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.716709999999999, -122.45246399999999)",POINT (-122.452464 37.71671),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15171426,37.718071,-122.428192,402.0,,819690.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.718071000000002, -122.428192)",POINT (-122.428192 37.718071),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169191,37.724666,-122.426432,1200.0,3250.0,816461.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.724665999999999, -122.42643200000001)",POINT (-122.426432 37.724666),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15194323,37.714265,-122.45227,501.0,,950680.0,3650.0,72545.0,10.5,28.4,153.6,40.9,"(37.714265000000005, -122.45227)",POINT (-122.45227 37.714265),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15179445,37.710447,-122.44162,449.0,,885047.0,3700.0,72545.0,10.5,28.4,153.6,40.9,"(37.710446999999995, -122.44162)",POINT (-122.44162 37.71044699999999),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2107479851,37.722824,-122.434875,2348.0,1300000.0,1199600.0,4450.0,72545.0,10.5,28.4,153.6,40.9,"(37.722823999999996, -122.43487500000001)",POINT (-122.434875 37.722824),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15174706,37.719787,-122.433949,674.0,,784963.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.719786999999997, -122.433949)",POINT (-122.433949 37.719787),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15193947,37.715539,-122.453859,570.0,,810320.0,3495.0,72545.0,10.5,28.4,153.6,40.9,"(37.715539, -122.45385900000001)",POINT (-122.453859 37.715539),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2114758279,37.72154,-122.436372,,1895.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.721540000000005, -122.43637199999999)",POINT (-122.436372 37.72154),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15185453,37.733194,-122.431312,,3600.0,1386549.0,3900.0,72545.0,10.5,28.4,153.6,40.9,"(37.733193999999997, -122.43131200000001)",POINT (-122.431312 37.733194),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15170534,37.719275,-122.426596,659.0,,907527.0,4100.0,72545.0,10.5,28.4,153.6,40.9,"(37.719275000000003, -122.42659599999999)",POINT (-122.426596 37.719275),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139213,37.730959,-122.448587,1090.0,,1087191.0,4000.0,72545.0,10.5,28.4,153.6,40.9,"(37.730959000000006, -122.44858700000002)",POINT (-122.448587 37.73095900000001),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2095772567,37.725849,-122.456235,1800.0,4995.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.725848999999997, -122.45623500000001)",POINT (-122.456235 37.725849),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140732,37.727374,-122.459285,904.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.727373999999998, -122.45928500000001)",POINT (-122.459285 37.727374),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15195900,37.709843,-122.458395,1130.0,,634103.0,3000.0,72545.0,10.5,28.4,153.6,40.9,"(37.709842999999999, -122.458395)",POINT (-122.458395 37.709843),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140729,37.725947,-122.460156,1016.0,,1202232.0,4300.0,72545.0,10.5,28.4,153.6,40.9,"(37.725946999999998, -122.46015600000001)",POINT (-122.460156 37.725947),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15185450,37.733283,-122.43133,,2800.0,1006323.0,3800.0,72545.0,10.5,28.4,153.6,40.9,"(37.733283, -122.43133)",POINT (-122.43133 37.733283),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192577,37.716255,-122.451766,825.0,,794961.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.716254999999997, -122.45176599999999)",POINT (-122.451766 37.716255),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192497,37.717762,-122.453894,869.0,,736486.0,3300.0,72545.0,10.5,28.4,153.6,40.9,"(37.717762, -122.45389399999999)",POINT (-122.453894 37.717762),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192705,37.71513,-122.448866,750.0,,853386.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.715130000000002, -122.448866)",POINT (-122.448866 37.71513),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15179176,37.711902,-122.440611,766.0,,836338.0,3475.0,72545.0,10.5,28.4,153.6,40.9,"(37.711902000000002, -122.440611)",POINT (-122.440611 37.711902),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191397,37.716908,-122.44392,1926.0,1399999.0,1031317.0,3800.0,72545.0,10.5,28.4,153.6,40.9,"(37.716908000000004, -122.44391999999999)",POINT (-122.44392 37.716908),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15186431,37.73057,-122.433821,1474.0,5500.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.73057, -122.43382099999999)",POINT (-122.433821 37.73057),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15186321,37.729357,-122.435436,1400.0,4495.0,1052225.0,3975.0,72545.0,10.5,28.4,153.6,40.9,"(37.729357, -122.43543600000001)",POINT (-122.435436 37.729357),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15174828,37.717609,-122.431819,674.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.717609000000003, -122.43181899999999)",POINT (-122.431819 37.717609),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15170571,37.71932,-122.427198,638.0,,1000975.0,3975.0,72545.0,10.5,28.4,153.6,40.9,"(37.719320000000003, -122.427198)",POINT (-122.427198 37.71932),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15194632,37.709858,-122.451053,661.0,,847359.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.709858000000004, -122.451053)",POINT (-122.451053 37.709858),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15194465,37.713447,-122.460204,396.0,,1273822.0,4150.0,72545.0,10.5,28.4,153.6,40.9,"(37.713446999999995, -122.460204)",POINT (-122.460204 37.713447),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15179776,37.709717,-122.440751,561.0,,1020756.0,3650.0,72545.0,10.5,28.4,153.6,40.9,"(37.709716999999998, -122.44075100000001)",POINT (-122.440751 37.709717),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15190797,37.719506,-122.45582,743.0,,831140.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.719506000000003, -122.45581999999999)",POINT (-122.45582 37.719506),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15177302,37.713829,-122.436736,644.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.713828999999997, -122.43673600000001)",POINT (-122.436736 37.713829),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15141080,37.726226,-122.441603,971.0,,925031.0,3650.0,72545.0,10.5,28.4,153.6,40.9,"(37.726226000000004, -122.441603)",POINT (-122.441603 37.726226),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
111933745,37.718598,-122.450985,443.0,,1343770.0,4100.0,72545.0,10.5,28.4,153.6,40.9,"(37.718598, -122.450985)",POINT (-122.450985 37.718598),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139608,37.728912,-122.454234,673.0,,1251012.0,4400.0,72545.0,10.5,28.4,153.6,40.9,"(37.728912000000001, -122.45423400000001)",POINT (-122.454234 37.728912),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15179701,37.708379,-122.44242,541.0,,805125.0,3400.0,72545.0,10.5,28.4,153.6,40.9,"(37.708379000000001, -122.44242)",POINT (-122.44242 37.708379),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15189324,37.72138,-122.45972,1446.0,899500.0,903117.0,4000.0,72545.0,10.5,28.4,153.6,40.9,"(37.721379999999996, -122.45971999999999)",POINT (-122.45972 37.72138),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140700,37.727409,-122.46069,845.0,,1300524.0,4100.0,72545.0,10.5,28.4,153.6,40.9,"(37.727409000000002, -122.46068999999999)",POINT (-122.46069 37.727409),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140730,37.725857,-122.460161,755.0,,1288987.0,4200.0,72545.0,10.5,28.4,153.6,40.9,"(37.725856999999998, -122.46016100000001)",POINT (-122.460161 37.725857),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15190641,37.718743,-122.458875,809.0,,804389.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.718742999999996, -122.45887500000001)",POINT (-122.458875 37.718743),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15194090,37.712039,-122.448888,560.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.712039000000004, -122.44888799999998)",POINT (-122.448888 37.712039),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140133,37.726023,-122.437125,640.0,,1176859.0,4200.0,72545.0,10.5,28.4,153.6,40.9,"(37.726022999999998, -122.43712499999999)",POINT (-122.437125 37.726023),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192453,37.71689,-122.45534,882.0,,757960.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.716889999999999, -122.45533999999999)",POINT (-122.45534 37.71689),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15184786,37.735248,-122.427002,879.0,,1333219.0,4500.0,72545.0,10.5,28.4,153.6,40.9,"(37.735247999999999, -122.427002)",POINT (-122.427002 37.735248),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15185500,37.733257,-122.429617,865.0,,1344507.0,4200.0,72545.0,10.5,28.4,153.6,40.9,"(37.733257000000002, -122.42961699999999)",POINT (-122.429617 37.733257),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15171505,37.718428,-122.427237,,,912808.0,4195.0,72545.0,10.5,28.4,153.6,40.9,"(37.718428000000003, -122.42723700000001)",POINT (-122.427237 37.718428),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
67447766,37.712385,-122.447459,851.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.712384999999998, -122.44745900000001)",POINT (-122.447459 37.712385),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15186432,37.730766,-122.433768,547.0,,1243063.0,3975.0,72545.0,10.5,28.4,153.6,40.9,"(37.730765999999996, -122.43376799999999)",POINT (-122.433768 37.730766),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15187950,37.722923,-122.456461,667.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.722923000000002, -122.456461)",POINT (-122.456461 37.722923),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15177092,37.715053,-122.434835,425.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.715053000000005, -122.43483500000001)",POINT (-122.434835 37.715053),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15185543,37.732933,-122.43087,1037.0,,977403.0,3881.0,72545.0,10.5,28.4,153.6,40.9,"(37.732933000000003, -122.43087)",POINT (-122.43087 37.732933),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15167812,37.728428,-122.42607,493.0,,844548.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.728428000000001, -122.42607)",POINT (-122.42607 37.728428),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
125161792,37.723865,-122.423606,,,,,72545.0,10.5,28.4,153.6,40.9,"(37.723865000000004, -122.42360600000001)",POINT (-122.423606 37.723865),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15196039,37.709387,-122.459255,502.0,,960658.0,3800.0,72545.0,10.5,28.4,153.6,40.9,"(37.709387, -122.459255)",POINT (-122.459255 37.709387),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2101524650,37.723229,-122.427299,,4800.0,,,72545.0,10.5,28.4,153.6,40.9,"(37.723228999999996, -122.427299)",POINT (-122.427299 37.723229),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15190590,37.718603,-122.459896,500.0,,1292841.0,3995.0,72545.0,10.5,28.4,153.6,40.9,"(37.718603000000002, -122.459896)",POINT (-122.459896 37.718603),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15178505,37.715142,-122.440537,643.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.715142, -122.44053700000001)",POINT (-122.440537 37.715142),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15185485,37.732555,-122.428698,803.0,,1025733.0,4495.0,72545.0,10.5,28.4,153.6,40.9,"(37.732554999999998, -122.428698)",POINT (-122.428698 37.732555),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191654,37.714228,-122.443807,376.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.714228000000006, -122.44380700000001)",POINT (-122.443807 37.71422800000001),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139435,37.730137,-122.44715,763.0,,1413809.0,4000.0,72545.0,10.5,28.4,153.6,40.9,"(37.730136999999999, -122.44714999999999)",POINT (-122.44715 37.730137),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
89237920,37.729094,-122.42769,556.0,,1260800.0,4300.0,72545.0,10.5,28.4,153.6,40.9,"(37.729094000000003, -122.42768999999998)",POINT (-122.42769 37.729094),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15184828,37.733634,-122.428463,744.0,,1203934.0,4195.0,72545.0,10.5,28.4,153.6,40.9,"(37.733634000000002, -122.42846299999999)",POINT (-122.428463 37.733634),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169292,37.725446,-122.42916,891.0,,771805.0,3495.0,72545.0,10.5,28.4,153.6,40.9,"(37.725446000000005, -122.42916000000001)",POINT (-122.42916 37.72544600000001),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191504,37.717831,-122.447507,,,894816.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.717830999999997, -122.447507)",POINT (-122.447507 37.717831),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15191666,37.715024,-122.443444,248.0,,882657.0,3650.0,72545.0,10.5,28.4,153.6,40.9,"(37.715024, -122.443444)",POINT (-122.443444 37.715024),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192494,37.717915,-122.454181,561.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.717915000000005, -122.45418100000001)",POINT (-122.454181 37.717915),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15140958,37.725852,-122.456894,850.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.725852000000003, -122.45689399999999)",POINT (-122.456894 37.725852),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15164934,37.73271,-122.421996,846.0,,1153864.0,4495.0,72545.0,10.5,28.4,153.6,40.9,"(37.732709999999997, -122.42199599999999)",POINT (-122.421996 37.73271),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15139570,37.728913,-122.456156,585.0,,1261659.0,4500.0,72545.0,10.5,28.4,153.6,40.9,"(37.728912999999999, -122.45615600000001)",POINT (-122.456156 37.728913),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15194148,37.710621,-122.449163,951.0,,633118.0,3000.0,72545.0,10.5,28.4,153.6,40.9,"(37.710621000000003, -122.44916299999998)",POINT (-122.449163 37.710621),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15177965,37.710588,-122.432244,802.0,,847930.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.710588000000001, -122.432244)",POINT (-122.432244 37.710588),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
114314092,37.7333,-122.430865,808.0,,1246196.0,4500.0,72545.0,10.5,28.4,153.6,40.9,"(37.7333, -122.430865)",POINT (-122.430865 37.7333),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169953,37.720905,-122.425345,646.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.720905000000002, -122.42534499999999)",POINT (-122.425345 37.720905),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
2097091250,37.733432,-122.430969,808.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.733432000000001, -122.43096899999999)",POINT (-122.430969 37.733432),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15178043,37.711735,-122.434613,2243.0,1100000.0,1109262.0,4100.0,72545.0,10.5,28.4,153.6,40.9,"(37.711734999999997, -122.43461299999998)",POINT (-122.434613 37.711735),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169075,37.723563,-122.425542,1170.0,,857176.0,3650.0,72545.0,10.5,28.4,153.6,40.9,"(37.723562999999999, -122.42554199999999)",POINT (-122.425542 37.723563),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15190863,37.719441,-122.453385,820.0,,931458.0,3800.0,72545.0,10.5,28.4,153.6,40.9,"(37.719440999999996, -122.45338500000001)",POINT (-122.453385 37.719441),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15169033,37.724141,-122.424332,651.0,,792822.0,3495.0,72545.0,10.5,28.4,153.6,40.9,"(37.724140999999996, -122.42433200000001)",POINT (-122.424332 37.724141),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15196206,37.70887,-122.463179,864.0,,611274.0,3000.0,72545.0,10.5,28.4,153.6,40.9,"(37.708870000000005, -122.463179)",POINT (-122.463179 37.70887),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15188305,37.721234,-122.439239,866.0,,924589.0,3895.0,72545.0,10.5,28.4,153.6,40.9,"(37.721234000000003, -122.43923899999999)",POINT (-122.439239 37.721234),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15189396,37.720712,-122.460924,900.0,,765473.0,3500.0,72545.0,10.5,28.4,153.6,40.9,"(37.720711999999999, -122.46092400000001)",POINT (-122.460924 37.720712),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15167834,37.728172,-122.427507,613.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.728172000000001, -122.42750700000001)",POINT (-122.427507 37.728172),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15192403,37.717245,-122.458576,476.0,,1031036.0,3700.0,72545.0,10.5,28.4,153.6,40.9,"(37.717244999999998, -122.45857600000001)",POINT (-122.458576 37.717245),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15196035,37.709521,-122.459561,512.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.709521000000002, -122.45956100000001)",POINT (-122.459561 37.709521),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15190917,37.720678,-122.451302,,,616936.0,3200.0,72545.0,10.5,28.4,153.6,40.9,"(37.720677999999999, -122.451302)",POINT (-122.451302 37.720678),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
15195487,37.712058,-122.456362,176.0,,,,72545.0,10.5,28.4,153.6,40.9,"(37.712057999999999, -122.45636200000001)",POINT (-122.456362 37.712058),92226023.9877,57996.3187634,SAN FRANCISCO,CA,94112
