City,State,ZIP,ZillowID,sqft,latitude,lontitude,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving
San Francisco,CA,94110,2094897555,37.75324,-122.40708,2180,1699000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160556,37.745204,-122.408753,,1199000,1242426,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094903636,37.75293,-122.425894,,3995,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094911962,37.749666,-122.41962,,2350,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163857,37.736728,-122.414327,2200,1750000,1515843,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,79844165,37.744274,-122.42128,1248,4500,1322733,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094923723,37.741614,-122.415702,850,3500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2112468559,37.759589,-122.423866,4374,4200,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,118485394,37.764873,-122.414718,4800,4500000,4300311,13043,90364,13.1,53.9,154.4
San Francisco,CA,94110,96014858,37.736229,-122.425396,1630,1250000,1317825,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,111928396,37.748497,-122.418663,812,795000,831407,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096791619,37.758566,-122.420976,1811,2575000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095108201,37.760247,-122.4223,1178,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096316044,37.748415,-122.408281,2664,989000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094944270,37.754179,-122.409029,,5485,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,121338954,37.755469,-122.415415,759,3985,877856,3900,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163651,37.736102,-122.420631,1225,1095000,1226259,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163953,37.73665,-122.411837,1000,3350,1008670,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,64972810,37.76481,-122.41271,2025,1499000,1634219,6200,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094929147,37.76515,-122.407678,1287,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094957383,37.758638,-122.419049,,2400,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2101203864,37.756702,-122.415892,,2700,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094968534,37.748043,-122.424535,,2195,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,59780037,37.750888,-122.424632,1896,2025000,2019980,5510,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163213,37.737197,-122.413659,1239,,1529614,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164643,37.734596,-122.416005,831,,1182369,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15182540,37.745649,-122.421652,984,,1480755,4950,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094982102,37.748572,-122.415495,5040,3450000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2110966341,37.75704,-122.421431,,1850,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095004992,37.747285,-122.405797,500,2250,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2101681845,37.763219,-122.423085,1300,7950,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151300,37.755121,-122.410016,975,3625,1051787,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161690,37.742178,-122.410863,803,,1805243,5599,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151147,37.756789,-122.410176,2206,,1979311,5720,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095020780,37.752658,-122.42482,904,4500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151054,37.756888,-122.407955,3502,3800000,3798989,11528,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095023754,37.744192,-122.424037,1000,4250,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164233,37.735414,-122.416553,1751,1288000,1252030,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162848,37.738422,-122.41222,1945,2395000,1588571,5059,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162365,37.739351,-122.415681,1400,1999999,1392236,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095040858,37.744105,-122.41093,2000,7895,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094942067,37.76515,-122.407678,1226,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,80737592,37.761569,-122.409446,1040,,734971,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095043185,37.753105,-122.421045,,2595,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095045084,37.755893,-122.407432,,2300,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095048311,37.756707,-122.413067,1200,3500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095050416,37.73894,-122.415161,,4500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143980,37.76214,-122.418059,920,,1669848,6200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15180551,37.752197,-122.412537,919,,1233606,4295,90364,13.1,53.9,154.4
San Francisco,CA,94110,15159645,37.746984,-122.418472,3826,1599000,1748341,4950,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095151131,37.759335,-122.420791,1200,5700,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095074122,37.758604,-122.419858,,5000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,82785798,37.761972,-122.420531,700,3800,801010,3712,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095090795,37.746967,-122.418464,3826,1599000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095090841,37.758879,-122.421624,,3700,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095090873,37.755615,-122.418086,,2695,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160184,37.744766,-122.413006,2096,,1587754,6500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162169,37.740475,-122.410184,812,,1451200,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,63197661,37.747552,-122.42277,799,,1279198,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,80745959,37.758827,-122.411956,765,,1771652,7500,90364,13.1,53.9,154.4
San Francisco,CA,94110,54854608,37.759452,-122.416152,975,,1351301,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095126678,37.754405,-122.423912,800,799999,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095128541,37.755123,-122.411816,775,3700,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160903,37.743837,-122.40644,896,3650,1145551,3712,90364,13.1,53.9,154.4
San Francisco,CA,94110,2103180330,37.765063,-122.410518,1700,1799000,1773701,5950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160725,37.744106,-122.41093,2000,7800,1790462,6950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162462,37.7404,-122.417468,1901,1499000,1560871,5195,90364,13.1,53.9,154.4
San Francisco,CA,94110,80755908,37.758632,-122.416126,2187,1900000,1923930,5454,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151974,37.753874,-122.404123,1940,1495000,1435557,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2103180331,37.764827,-122.410728,2700,2450000,2277138,6874,90364,13.1,53.9,154.4
San Francisco,CA,94110,54854734,37.757185,-122.41207,1500,5200,1480538,4900,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164047,37.735527,-122.412561,1013,,977746,3995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151923,37.753867,-122.407105,1361,,1275103,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096617723,37.743536,-122.407203,888,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15148830,37.764829,-122.410724,4400,4250000,3820951,8611,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095190684,37.759197,-122.409774,1400,5500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095195204,37.745529,-122.419189,1990,1600000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,80741427,37.75998,-122.410597,1100,4450,943249,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,80746762,37.757185,-122.412062,924,,1036490,4100,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143942,37.764352,-122.417854,424,,453423,2950,90364,13.1,53.9,154.4
San Francisco,CA,94110,111926827,37.757376,-122.413816,1300,6750,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095221871,37.75761,-122.413116,3144,1295000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095222050,37.757172,-122.41672,2660,1750000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2102050327,37.757911,-122.40792,2600,2995000,3013627,5800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164482,37.734576,-122.41899,,1550000,1528396,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145698,37.757387,-122.419924,2896,2988000,2560474,7768,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163911,37.736859,-122.413064,820,,1006837,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164274,37.735258,-122.419717,1028,,1223042,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163307,37.73744,-122.415503,935,,1142613,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162886,37.73861,-122.4119,1179,,1045476,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164537,37.734065,-122.417751,625,700000,837080,3700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143914,37.764353,-122.417854,492,,478606,3300,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095271583,37.735284,-122.421977,750,2850,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099937785,37.756625,-122.421629,350,2595,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095278497,37.745355,-122.419314,1100,3180,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161463,37.741908,-122.415238,1228,,1599739,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163273,37.737543,-122.414876,1135,,1259335,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163244,37.737371,-122.414269,891,,1047433,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152446,37.751981,-122.408733,943,,1438444,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095289646,37.762687,-122.424183,,2100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,111925721,37.754201,-122.423435,1324,8000,1461689,5400,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095301391,37.75461,-122.415693,,1995,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164006,37.736773,-122.411445,894,,936096,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095306626,37.748572,-122.415495,2664,989000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096968469,37.75584,-122.42535,941,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2130831075,37.750408,-122.413543,,3200000,1261148,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095328604,37.75023,-122.413866,4008,3200000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,80742046,37.758632,-122.416126,2000,5350,1840436,5506,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145998,37.755604,-122.425103,1249,,2925703,6495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162821,37.738803,-122.412893,1356,,1370301,5900,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164600,37.73408,-122.416673,971,,872827,3600,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095362109,37.752194,-122.414253,850,3500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151091,37.75694,-122.408858,164,,2769713,6500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151400,37.755439,-122.406913,929,,972822,4100,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095365669,37.753186,-122.417751,217,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,69819117,37.756597,-122.422092,990,,1904973,5550,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095422170,37.750911,-122.410606,4800,5000000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095428583,37.761819,-122.409168,,5200,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095428949,37.761819,-122.409168,,5200,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,79843723,37.750752,-122.424622,984,,1560189,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095711533,37.745936,-122.41242,1003,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095435315,37.759369,-122.406938,,4495,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097791124,37.75757,-122.423456,,5999,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097790535,37.75757,-122.423456,,6999,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144810,37.759557,-122.416109,895,,962120,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098612886,37.73709,-122.42378,3064,1449000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160717,37.7439,-122.41091,,8900,1497351,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163465,37.739087,-122.423572,,,1287787,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095466724,37.75087,-122.414488,1600,5700,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145474,37.757144,-122.426055,953,,3906018,11845,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097281609,37.757144,-122.426053,953,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160454,37.746402,-122.405512,2828,2749000,2468804,7495,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099440337,37.7435,-122.408,4950,2395000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,111921138,37.748378,-122.419456,,,981481,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095497529,37.743888,-122.421272,8166,3195000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152487,37.7513,-122.41059,2300,2400000,2067164,6066,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161608,37.742258,-122.40794,1125,3800,1932664,5150,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145930,37.756337,-122.417499,497,,1691508,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,64966846,37.733461,-122.418053,644,,1186662,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162942,37.739426,-122.410334,842,,1482248,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144927,37.759139,-122.423267,550,2750,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,111924081,37.755615,-122.409368,1074,,1319089,4950,90364,13.1,53.9,154.4
San Francisco,CA,94110,2100032891,37.747969,-122.418458,,3500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15150129,37.75781,-122.411647,3500,2148000,2038589,5800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2106249864,37.760896,-122.425242,900,3500,945116,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095595021,37.749802,-122.421103,529,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164231,37.735277,-122.416565,900,,1451380,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2113336011,37.759408,-122.425645,1000,5200,1115794,4400,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096163342,37.752826,-122.419554,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,61325460,37.733174,-122.414551,669,,580759,3295,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163302,37.737783,-122.415472,1358,,1199691,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095651856,37.752993,-122.409683,750,2750,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096308507,37.751041,-122.417532,4882,2100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095721407,37.747376,-122.4051,1785,6000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161679,37.742215,-122.410224,1125,,1002288,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163136,37.737964,-122.411337,1045,,1557314,5350,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151761,37.753299,-122.411426,884,4300,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095749521,37.746366,-122.422371,,8000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099901370,37.75264,-122.4056,3595,1895000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162794,37.738871,-122.417002,661,,1530855,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151368,37.755838,-122.408328,296,,2504249,6190,90364,13.1,53.9,154.4
San Francisco,CA,94110,2119406151,37.749475,-122.421269,882,,1533884,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096553374,37.756571,-122.423254,688,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098873690,37.760402,-122.419876,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,111927887,37.756397,-122.417503,345,,1699983,5395,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144880,37.75941,-122.420112,553,,1471761,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,64969753,37.758487,-122.412814,765,,1229066,4395,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096589780,37.759395,-122.419958,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2100479198,37.75849,-122.4128,765,,1182194,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095860509,37.741756,-122.420986,2400,5000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164756,37.734334,-122.413534,812,,1273835,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162895,37.739226,-122.411844,1170,,1430306,5750,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162453,37.739783,-122.417514,1013,,1104685,3950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15159758,37.748298,-122.406302,663,,1731604,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163952,37.736718,-122.411831,834,,1557599,5195,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152991,37.748543,-122.410889,492,,1485342,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2135896696,37.748542,-122.410888,492,,1437229,4495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164086,37.735097,-122.413466,432,,972137,3695,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143902,37.763736,-122.417621,444,,2063019,5900,90364,13.1,53.9,154.4
San Francisco,CA,94110,54714362,37.764088,-122.410828,1101,,935550,3995,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097185169,37.763736,-122.417625,444,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145003,37.75933,-122.424935,257,,1539027,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162147,37.740748,-122.409812,1063,,1685910,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163942,37.736144,-122.412506,1013,,1114914,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162930,37.739123,-122.411229,822,,1162691,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,79842614,37.744274,-122.421279,961,,1052006,4475,90364,13.1,53.9,154.4
San Francisco,CA,94110,124397616,37.752426,-122.414786,1022,,1930613,7000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15180358,37.75086,-122.42241,1232,,1613359,5600,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095971712,37.74149,-122.423866,1400,5250,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,80748783,37.755027,-122.419502,600,3495,689994,3200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160788,37.744448,-122.408569,875,,1768387,5600,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095953648,37.76515,-122.407678,1034,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,67394483,37.756034,-122.41249,861,,833481,3700,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095974944,37.75827,-122.4116,1176,849000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15181858,37.748053,-122.424365,809,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096005219,37.752281,-122.422126,2132,1999000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162663,37.741321,-122.421702,1227,,995460,3995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144798,37.759804,-122.416615,927,,3930373,12500,90364,13.1,53.9,154.4
San Francisco,CA,94110,64972429,37.75964,-122.41661,768,,1592144,5695,90364,13.1,53.9,154.4
San Francisco,CA,94110,96035172,37.749454,-122.424072,,,1411151,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096042266,37.75827,-122.4116,1535,1299000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160960,37.745784,-122.417797,810,,1422374,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151348,37.754674,-122.407695,506,,1048665,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162173,37.740749,-122.41016,784,,1456267,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,83152724,37.74615,-122.41983,808,,1201944,4395,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152510,37.752102,-122.411558,1850,7995,1658880,5750,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163126,37.737211,-122.411404,1221,,974418,3750,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145553,37.757305,-122.424759,965,,1025075,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152528,37.749591,-122.411048,759,,1502846,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161120,37.745314,-122.416554,904,,1453518,4900,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098762454,37.755013,-122.413959,1200,4750,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162921,37.738482,-122.411287,845,,1835349,7000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15181964,37.74753,-122.425099,984,,2116151,7350,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099478432,37.762852,-122.425351,940,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,79847201,37.744165,-122.423061,1064,,1435536,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15181907,37.746406,-122.419765,394,,2825397,6500,90364,13.1,53.9,154.4
San Francisco,CA,94110,80740207,37.762378,-122.413391,734,,1107879,4295,90364,13.1,53.9,154.4
San Francisco,CA,94110,68519645,37.755067,-122.410916,1042,,1173443,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163229,37.738238,-122.413857,1482,,1000769,3950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162834,37.739464,-122.412151,193,,1408738,4650,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163483,37.738034,-122.4233,582,,1442653,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143843,37.763345,-122.425388,1221,,1360396,5295,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096237016,37.760105,-122.416221,3802,3800000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164059,37.73513,-122.412839,673,,1682072,5400,90364,13.1,53.9,154.4
San Francisco,CA,94110,15184223,37.737876,-122.424369,366,,1455656,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143919,37.764353,-122.417854,840,,707818,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096712847,37.756235,-122.419869,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,111933111,37.755544,-122.416224,1062,,1336488,4975,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096794794,37.758869,-122.411323,924,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160579,37.745131,-122.40981,978,,1740643,5600,90364,13.1,53.9,154.4
San Francisco,CA,94110,114316973,37.741748,-122.42205,710,,949447,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15180698,37.749191,-122.419507,654,,2268043,6788,90364,13.1,53.9,154.4
San Francisco,CA,94110,80739099,37.760101,-122.412376,748,,921025,3995,90364,13.1,53.9,154.4
San Francisco,CA,94110,89240558,37.744428,-122.423839,1020,,1615972,5495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160200,37.744806,-122.412627,812,,1313670,4600,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163827,37.736899,-122.414934,809,,1552766,5350,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163693,37.736355,-122.421822,1200,,992885,3850,90364,13.1,53.9,154.4
San Francisco,CA,94110,59700600,37.764088,-122.410828,970,,793124,3695,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162976,37.739492,-122.410613,1200,,955774,4046,90364,13.1,53.9,154.4
San Francisco,CA,94110,54854762,37.749486,-122.413344,783,,1378962,4650,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145715,37.757168,-122.420112,1019,,1373042,4795,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163347,37.738072,-122.416816,769,,2449290,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096354893,37.758078,-122.407842,,5245000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163486,37.737829,-122.423318,2850,1645000,1983904,6005,90364,13.1,53.9,154.4
San Francisco,CA,94110,2129734760,37.75293,-122.41713,640,,2027799,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,79844006,37.740091,-122.420016,950,,1407790,4900,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151833,37.753234,-122.409835,819,,2126013,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160357,37.746672,-122.408045,1400,,1343406,4650,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160673,37.744536,-122.411676,956,,960428,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,64972427,37.75964,-122.41661,911,,1196190,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2139218569,37.759637,-122.416599,911,,1167208,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162216,37.739817,-122.412528,722,,1400865,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097357753,37.758529,-122.406918,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097258950,37.75855,-122.40704,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,61195158,37.733085,-122.414555,671,,567486,3350,90364,13.1,53.9,154.4
San Francisco,CA,94110,59779786,37.753106,-122.416686,1099,,1338120,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,2100102182,37.753117,-122.407633,750,4000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163502,37.738534,-122.423683,758,,1551013,4950,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098304733,37.73826,-122.41721,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,96014419,37.749052,-122.420308,1204,,1097639,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163360,37.73809,-122.417685,972,,1549976,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161956,37.740636,-122.414332,1078,,1704649,5650,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163370,37.738218,-122.416881,523,,1153617,4350,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096549136,37.757812,-122.407804,2600,2995000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164492,37.73434,-122.419428,967,,1397024,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163224,37.737893,-122.413842,1243,,1090667,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151357,37.75492,-122.40811,1106,,1526150,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161028,37.744048,-122.417802,1138,,1828134,6500,90364,13.1,53.9,154.4
